cik	companyname	adsh	date	tag	label	value	report	datatype
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20200930	EffectiveIncomeTaxRateReconciliationDebtRepurchasesAmount	Debt repurchases	-3442000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	EffectiveIncomeTaxRateReconciliationTaxCutandJobsAct2017TransitionTax	U.S. one-time transition tax	0.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
1670541	ADIENT PLC	0001670541-21-000133	20190930	IncomeTaxExpenseBenefit	Income tax provision	410000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20200930	EffectiveIncomeTaxRateReconciliationProvisionToReturnAdjustments	Provision to return adjustments	0.2540	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
1350593	MUELLER WATER PRODUCTS, INC.	0001350593-21-000061	20190930	IncomeTaxExpenseBenefit	Income tax expense (benefit)	18300000.0000	https://www.sec.gov/Archives/edgar/data/1350593/000135059321000061/R58.htm	monetary	
1782754	AZEK CO INC.	0001564590-21-057997	20190930	EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent	Other	-0.0130	https://www.sec.gov/Archives/edgar/data/1782754/000156459021057997/R88.htm	percent	
1744489	WALT DISNEY CO	0001744489-21-000220	20200930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation Allowance	-0.1460	https://www.sec.gov/Archives/edgar/data/1744489/000174448921000220/R92.htm	percent	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20200930	IncomeTaxReconciliationTaxCreditsForeign	Benefit from foreign tax credits	1701000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R78.htm	monetary	
63296	MATTHEWS INTERNATIONAL CORP	0000063296-21-000107	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseTerminationOfSupplementalRetirementPlanPercent	Termination of SERP	0.0000	https://www.sec.gov/Archives/edgar/data/63296/000006329621000107/R86.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20190930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Stock-based compensation	3368000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal income tax benefits	0.0260	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
1784440	NOWTRANSIT INC	0001185185-21-001761	20210831	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State taxes net of federal benefit	0.0000	https://www.sec.gov/Archives/edgar/data/1784440/000118518521001761/R29.htm	percent	
823277	CHS INC	0000823277-21-000044	20210831	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	-0.0020	https://www.sec.gov/Archives/edgar/data/823277/000082327721000044/R73.htm	percent	
814547	FAIR ISAAC CORP	0000814547-21-000019	20210930	IncomeTaxExpenseBenefit	Total provision	81058000.0000	https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/R83.htm	monetary	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	EffectiveIncomeTaxRateReconciliationDispositionOfBusiness	Effective Income Tax Rate Reconciliation, Disposition of Business, Percent	0.0000	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
857005	PTC INC.	0001564590-21-057806	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20210930	IncomeTaxReconciliationOtherAdjustments	Other	12000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
720005	RAYMOND JAMES FINANCIAL INC	0000720005-21-000106	20210930	EffectiveIncomeTaxRateReconciliationIncomeLossonCOLIWhichAreNotSubjecttoTax	Gains on company-owned life insurance policies which are not subject to tax	0.0180	https://www.sec.gov/Archives/edgar/data/720005/000072000521000106/R118.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20210930	IncomeTaxReconciliationTaxContingenciesForeign	Foreign tax incentives	-3700000.0000	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	monetary	
785786	PLEXUS CORP	0000785786-21-000082	20190930	EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent	Excess tax benefits related to share-based compensation	-0.0130	https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/R59.htm	percent	
1732845	WESTROCK CO	0001564590-21-057778	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other, net	-0.0050	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0210	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20210930	EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance, rate	0.0080	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20200930	IncomeTaxReconciliationRepatriationOfForeignEarnings	One-time repatriation tax	0.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseInterestExpenseAmount	Nondeductible interest expense	1073000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20200930	IncomeTaxReconciliationTaxCreditsForeign	Foreign tax credit	4767000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20210930	EffectiveIncomeTaxRateReconciliationContingentConsiderationAdjustment	Contingent consideration adjustment	0.0000	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
936528	WASHINGTON FEDERAL INC	0000936528-21-000122	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income tax	0.0200	https://www.sec.gov/Archives/edgar/data/936528/000093652821000122/R85.htm	percent	
857005	PTC INC.	0001564590-21-057806	20200930	IncomeTaxExpenseBenefit	Total provision (benefit) for income taxes	4011000.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	monetary	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Effective Income Tax Rate Reconciliation, at Federal Statutory Income Tax Rate, Percent	0.2100	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
1126956	SPIRE INC	0001564590-21-057844	20200930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State and local income taxes, net of federal income tax benefits	0.0900	https://www.sec.gov/Archives/edgar/data/1126956/000156459021057844/R80.htm	percent	
887733	CENTRAL GARDEN & PET CO	0000887733-21-000016	20210930	EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes	State income taxes, net of federal benefit	0.0220	https://www.sec.gov/Archives/edgar/data/887733/000088773321000016/R85.htm	percent	
731802	ATMOS ENERGY CORP	0000731802-21-000040	20200930	IncomeTaxReconciliationNondeductibleExpenseAmortization	Amortization of excess deferred taxes	-16125000.0000	https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/R92.htm	monetary	
1048695	F5, INC.	0001048695-21-000044	20210930	IncomeTaxReconciliationTaxCreditsResearch	Research and development and other credits	18055000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
108312	WOODWARD, INC.	0001564590-21-057773	20200930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other items, net	0.0050	https://www.sec.gov/Archives/edgar/data/108312/000156459021057773/R119.htm	percent	
829224	STARBUCKS CORP	0000829224-21-000086	20200930	IncomeTaxRateReconciliationCharitableContributionsPercent	Income Tax Rate Reconciliation, Charitable Contributions, Percent	-0.0170	https://www.sec.gov/Archives/edgar/data/829224/000082922421000086/R87.htm	percent	
46765	HELMERICH & PAYNE, INC.	0000046765-21-000044	20190930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment	Non-deductible meals and entertainment	-0.0250	https://www.sec.gov/Archives/edgar/data/46765/000004676521000044/R69.htm	percent	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20190930	EffectiveIncomeTaxRateReconciliationExecutiveCompensationAmount	Executive compensation	1662000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
807882	JACK IN THE BOX INC /NEW/	0000807882-21-000016	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOfficersCompensationLimitationPercent	Officers compensation limitation	0.0220	https://www.sec.gov/Archives/edgar/data/807882/000080788221000016/R77.htm	percent	
1632790	ENERGIZER HOLDINGS, INC.	0001632790-21-000128	20200930	EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign	Foreign tax incentives, period	-0.0530	https://www.sec.gov/Archives/edgar/data/1632790/000163279021000128/R74.htm	percent	
21510	COHERENT INC	0000021510-21-000060	20200930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Taxes on foreign earnings at rates greater (less) than U.S. rates, net	-27041000.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20190930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest	Income before income taxes	34687000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	monetary	
1732845	WESTROCK CO	0001564590-21-057778	20210930	EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense	Income attributable to noncontrolling interest	0.0010	https://www.sec.gov/Archives/edgar/data/1732845/000156459021057778/R78.htm	percent	
1670541	ADIENT PLC	0001670541-21-000133	20201231	IncomeTaxExpenseBenefit	Income tax provision	3000000.0000	https://www.sec.gov/Archives/edgar/data/1670541/000167054121000133/R97.htm	monetary	
1613665	GREAT WESTERN BANCORP, INC.	0001613665-21-000052	20190930	IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses	Tax impact of goodwill impairment	0.0000	https://www.sec.gov/Archives/edgar/data/1613665/000161366521000052/R104.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment	Meals and entertainment expense	953000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
50725	GRIFFON CORP	0000050725-21-000068	20190930	EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate	Impact of foreign rate change on deferred tax balances	0.0000	https://www.sec.gov/Archives/edgar/data/50725/000005072521000068/R82.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20200930	EffectiveIncomeTaxRateReconciliationTransactionCostsPercent	Transaction costs rate	0.0090	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20190930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.0950	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	percent	
785786	PLEXUS CORP	0000785786-21-000082	20190930	EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings	Deemed repatriation tax	0.0560	https://www.sec.gov/Archives/edgar/data/785786/000078578621000082/R59.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20210930	EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate differences, rate	-0.0100	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	percent	
785956	J&J SNACK FOODS CORP	0001437749-21-027317	20210930	IncomeTaxReconciliationOtherAdjustments	Other, net	-235000.0000	https://www.sec.gov/Archives/edgar/data/785956/000143774921027317/R59.htm	monetary	
854775	DIGI INTERNATIONAL INC	0000854775-21-000018	20210930	IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost	Employee stock purchase plan	79000.0000	https://www.sec.gov/Archives/edgar/data/854775/000085477521000018/R79.htm	monetary	
897723	SANMINA CORP	0000897723-21-000028	20200930	EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther	Permanent items	-0.0059	https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/R68.htm	percent	
825542	SCOTTS MIRACLE-GRO CO	0001546380-21-000037	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other	0.0010	https://www.sec.gov/Archives/edgar/data/825542/000154638021000037/R109.htm	percent	
21510	COHERENT INC	0000021510-21-000060	20210930	EffectiveIncomeTaxRateReconciliationReversalOfCompetentAuthorityAmount	Reversal of competent authority	0.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
1696195	KINETIC GROUP INC.	0001493152-21-027604	20210930	DeferredTaxAssetsNet	Deferred tax assets, net of valuation allowance		https://www.sec.gov/Archives/edgar/data/1696195/000149315221027604/R26.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-21-000052	20190930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Federal tax benefit at statutory rate	-13608000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251721000052/R106.htm	monetary	
10795	BECTON DICKINSON & CO	0000010795-21-000091	20190930	EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Percent	U.S. tax legislation (see discussion above)	-0.0430	https://www.sec.gov/Archives/edgar/data/10795/000001079521000091/R94.htm	pure	
1493594	MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.	0001493594-21-000079	20210930	EffectiveIncomeTaxRateContinuingOperations	Effective income tax rate	0.1160	https://www.sec.gov/Archives/edgar/data/1493594/000149359421000079/R95.htm	percent	
1308547	DOLBY LABORATORIES, INC.	0001628280-21-023630	20190930	UnrecognizedTaxBenefits	Unrecognized Tax Benefits	108539000.0000	https://www.sec.gov/Archives/edgar/data/1308547/000162828021023630/R89.htm	monetary	
1604643	EVOQUA WATER TECHNOLOGIES CORP.	0001604643-21-000094	20190930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowances	3886000.0000	https://www.sec.gov/Archives/edgar/data/1604643/000160464321000094/R114.htm	monetary	
857005	PTC INC.	0001564590-21-057806	20210930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other, net	0.0000	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20200930	IncomeTaxExpenseBenefit	Income Tax Provision	13107000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
1140859	AMERISOURCEBERGEN CORP	0001140859-21-000058	20210930	EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate	Statutory U.S. federal income tax rate	0.2100	https://www.sec.gov/Archives/edgar/data/1140859/000114085921000058/R59.htm	percent	
897723	SANMINA CORP	0000897723-21-000028	20200930	EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent	Other	-0.0006	https://www.sec.gov/Archives/edgar/data/897723/000089772321000028/R68.htm	percent	
1048695	F5, INC.	0001048695-21-000044	20210930	IncomeTaxExpenseBenefit	Income taxes (benefit)	55696000.0000	https://www.sec.gov/Archives/edgar/data/1048695/000104869521000044/R75.htm	monetary	
1314727	SONOS INC	0001314727-21-000039	20190930	IncomeTaxExpenseBenefit	Provision for income taxes	3690000.0000	https://www.sec.gov/Archives/edgar/data/1314727/000131472721000039/R69.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-21-000055	20190930	EffectiveIncomeTaxRateReconciliationPermanentDifferences	Permanent differences	2908000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584021000055/R74.htm	pure	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-21-000153	20210930	EffectiveIncomeTaxRateContinuingOperations	Effective tax rate	0.1140	https://www.sec.gov/Archives/edgar/data/56978/000005697821000153/R76.htm	percent	
857005	PTC INC.	0001564590-21-057806	20210930	EffectiveIncomeTaxRateReconciliationTaxSettlements	Audits and settlements	0.0900	https://www.sec.gov/Archives/edgar/data/857005/000156459021057806/R62.htm	percent	
1368458	SALLY BEAUTY HOLDINGS, INC.	0001564590-21-057810	20190930	EffectiveIncomeTaxRateReconciliationOtherAdjustments	Other, net	0.0030	https://www.sec.gov/Archives/edgar/data/1368458/000156459021057810/R85.htm	percent	
794172	MERIDIAN BIOSCIENCE INC	0001193125-21-337663	20210930	IncomeTaxExpenseBenefit	Income Tax Provision	19044000.0000	https://www.sec.gov/Archives/edgar/data/794172/000119312521337663/R63.htm	monetary	
21510	COHERENT INC	0000021510-21-000060	20210930	EffectiveIncomeTaxRateReconciliationDeferredForeignIncomeTaxAmount	Deferred taxes on foreign earnings	2302000.0000	https://www.sec.gov/Archives/edgar/data/21510/000002151021000060/R101.htm	monetary	
1445942	TEXAS MINERAL RESOURCES CORP.	0001387131-21-011603	20210831	NonDeductibleLossOnSettlementOfAccruedCompensation	Non-deductible loss on settlement of accrued compensation		https://www.sec.gov/Archives/edgar/data/1445942/000138713121011603/R35.htm	monetary	
